p,p_defect,defect_coordinate,defect_type,distance,rounds,shots,errors,ler_shot,ler_round,noise_model
0.00335981828628378,0.5,"(3, 3)",center data,5,3,50000,2332,0.04664,0.01554666667,homogeneous
0.00335981828628378,0.75,"(3, 3)",center data,5,3,50000,2457,0.04914,0.01638,homogeneous
0.0042813323987194,0.0,"(3, 3)",center data,5,3,50000,1737,0.03474,0.01158,homogeneous
0.0042813323987194,0.05,"(3, 3)",center data,5,3,50000,2442,0.04884,0.01628,homogeneous
0.0042813323987194,0.25,"(3, 3)",center data,5,3,50000,3324,0.06648,0.02216,homogeneous
0.0042813323987194,0.5,"(3, 3)",center data,5,3,50000,3575,0.0715,0.02383333333,homogeneous
0.0042813323987194,0.75,"(3, 3)",center data,5,3,50000,3819,0.07638,0.02546,homogeneous
0.00545559478116852,0.0,"(3, 3)",center data,5,3,50000,3055,0.0611,0.02036666667,homogeneous
0.00545559478116852,0.05,"(3, 3)",center data,5,3,50000,3867,0.07734,0.02578,homogeneous
0.00545559478116852,0.25,"(3, 3)",center data,5,3,50000,4940,0.0988,0.03293333333,homogeneous
0.00545559478116852,0.5,"(3, 3)",center data,5,3,50000,5407,0.10814,0.03604666667,homogeneous
0.00545559478116852,0.75,"(3, 3)",center data,5,3,50000,5548,0.11096,0.03698666667,homogeneous
0.0069519279617756,0.0,"(3, 3)",center data,5,3,50000,4914,0.09828,0.03276,homogeneous
0.0069519279617756,0.05,"(3, 3)",center data,5,3,50000,5990,0.1198,0.03993333333,homogeneous
0.0069519279617756,0.25,"(3, 3)",center data,5,3,50000,7270,0.1454,0.04846666667,homogeneous
0.0069519279617756,0.5,"(3, 3)",center data,5,3,50000,7781,0.15562,0.05187333333,homogeneous
0.0069519279617756,0.75,"(3, 3)",center data,5,3,50000,7920,0.1584,0.0528,homogeneous
0.00885866790410082,0.0,"(3, 3)",center data,5,3,50000,7628,0.15256,0.05085333333,homogeneous
0.00885866790410082,0.05,"(3, 3)",center data,5,3,50000,8985,0.1797,0.0599,homogeneous
0.00885866790410082,0.25,"(3, 3)",center data,5,3,50000,10344,0.20688,0.06896,homogeneous
0.00885866790410082,0.5,"(3, 3)",center data,5,3,50000,10917,0.21834,0.07278,homogeneous
0.00885866790410082,0.75,"(3, 3)",center data,5,3,50000,11181,0.22362,0.07454,homogeneous
0.0112883789168469,0.0,"(3, 3)",center data,5,3,50000,11466,0.22932,0.07644,homogeneous
0.0112883789168469,0.05,"(3, 3)",center data,5,3,50000,12472,0.24944,0.08314666667,homogeneous
0.0112883789168469,0.25,"(3, 3)",center data,5,3,50000,14219,0.28438,0.09479333333,homogeneous
0.0112883789168469,0.5,"(3, 3)",center data,5,3,50000,14596,0.29192,0.09730666667,homogeneous
0.0112883789168469,0.75,"(3, 3)",center data,5,3,50000,14694,0.29388,0.09796,homogeneous
0.0143844988828766,0.0,"(3, 3)",center data,5,3,50000,15664,0.31328,0.1044266667,homogeneous
0.0143844988828766,0.05,"(3, 3)",center data,5,3,50000,16629,0.33258,0.11086,homogeneous
0.0143844988828766,0.25,"(3, 3)",center data,5,3,50000,17927,0.35854,0.1195133333,homogeneous
0.0143844988828766,0.5,"(3, 3)",center data,5,3,50000,18358,0.36716,0.1223866667,homogeneous
0.0143844988828766,0.75,"(3, 3)",center data,5,3,50000,18339,0.36678,0.12226,homogeneous
0.0183298071083244,0.0,"(3, 3)",center data,5,3,50000,19555,0.3911,0.1303666667,homogeneous
0.0183298071083244,0.05,"(3, 3)",center data,5,3,50000,20063,0.40126,0.1337533333,homogeneous
0.0183298071083244,0.25,"(3, 3)",center data,5,3,50000,21245,0.4249,0.1416333333,homogeneous
0.0183298071083244,0.5,"(3, 3)",center data,5,3,50000,21534,0.43068,0.14356,homogeneous
0.0183298071083244,0.75,"(3, 3)",center data,5,3,50000,21336,0.42672,0.14224,homogeneous
0.0233572146909012,0.0,"(3, 3)",center data,5,3,50000,22665,0.4533,0.1511,homogeneous
0.0233572146909012,0.05,"(3, 3)",center data,5,3,50000,22780,0.4556,0.1518666667,homogeneous
0.0233572146909012,0.25,"(3, 3)",center data,5,3,50000,23517,0.47034,0.15678,homogeneous
0.0233572146909012,0.5,"(3, 3)",center data,5,3,50000,23611,0.47222,0.1574066667,homogeneous
0.0233572146909012,0.75,"(3, 3)",center data,5,3,50000,23489,0.46978,0.1565933333,homogeneous
0.0297635144163132,0.0,"(3, 3)",center data,5,3,50000,24178,0.48356,0.1611866667,homogeneous
0.0297635144163132,0.05,"(3, 3)",center data,5,3,50000,24538,0.49076,0.1635866667,homogeneous
0.0297635144163132,0.25,"(3, 3)",center data,5,3,50000,24560,0.4912,0.1637333333,homogeneous
0.0297635144163132,0.5,"(3, 3)",center data,5,3,50000,24573,0.49146,0.16382,homogeneous
0.0297635144163132,0.75,"(3, 3)",center data,5,3,50000,24740,0.4948,0.1649333333,homogeneous
0.0379269019073225,0.0,"(3, 3)",center data,5,3,50000,24836,0.49672,0.1655733333,homogeneous
0.0379269019073225,0.05,"(3, 3)",center data,5,3,50000,24911,0.49822,0.1660733333,homogeneous
0.0379269019073225,0.25,"(3, 3)",center data,5,3,50000,24940,0.4988,0.1662666667,homogeneous
0.0379269019073225,0.5,"(3, 3)",center data,5,3,50000,24958,0.49916,0.1663866667,homogeneous
0.0379269019073225,0.75,"(3, 3)",center data,5,3,50000,25020,0.5004,0.1668,homogeneous
0.0483293023857175,0.0,"(3, 3)",center data,5,3,50000,25105,0.5021,0.1673666667,homogeneous
0.0483293023857175,0.05,"(3, 3)",center data,5,3,50000,25035,0.5007,0.1669,homogeneous
0.0483293023857175,0.25,"(3, 3)",center data,5,3,50000,25014,0.50028,0.16676,homogeneous
0.0483293023857175,0.5,"(3, 3)",center data,5,3,50000,25030,0.5006,0.1668666667,homogeneous
0.0483293023857175,0.75,"(3, 3)",center data,5,3,50000,24760,0.4952,0.1650666667,homogeneous
0.0615848211066026,0.0,"(3, 3)",center data,5,3,50000,24804,0.49608,0.16536,homogeneous
0.0615848211066026,0.05,"(3, 3)",center data,5,3,50000,25223,0.50446,0.1681533333,homogeneous
0.0615848211066026,0.25,"(3, 3)",center data,5,3,50000,24811,0.49622,0.1654066667,homogeneous
0.0615848211066026,0.5,"(3, 3)",center data,5,3,50000,25077,0.50154,0.16718,homogeneous
0.0615848211066026,0.75,"(3, 3)",center data,5,3,50000,24906,0.49812,0.16604,homogeneous
0.0784759970351461,0.0,"(3, 3)",center data,5,3,50000,24868,0.49736,0.1657866667,homogeneous
0.0784759970351461,0.05,"(3, 3)",center data,5,3,50000,25230,0.5046,0.1682,homogeneous
0.0784759970351461,0.25,"(3, 3)",center data,5,3,50000,24928,0.49856,0.1661866667,homogeneous
0.0784759970351461,0.5,"(3, 3)",center data,5,3,50000,25058,0.50116,0.1670533333,homogeneous
0.0784759970351461,0.75,"(3, 3)",center data,5,3,50000,25152,0.50304,0.16768,homogeneous
0.1,0.0,"(3, 3)",center data,5,3,50000,24921,0.49842,0.16614,homogeneous
0.1,0.05,"(3, 3)",center data,5,3,50000,25172,0.50344,0.1678133333,homogeneous
0.1,0.25,"(3, 3)",center data,5,3,50000,25063,0.50126,0.1670866667,homogeneous
0.1,0.5,"(3, 3)",center data,5,3,50000,25014,0.50028,0.16676,homogeneous
0.1,0.75,"(3, 3)",center data,5,3,50000,24914,0.49828,0.1660933333,homogeneous
0.00162377673918872,0.05,"(4, 4)",center data,7,3,50000,83,0.00166,0.0005533333333,homogeneous
0.001,0.75,"(4, 4)",center data,7,3,50000,26,0.00052,0.0001733333333,homogeneous
0.001,0.5,"(4, 4)",center data,7,3,50000,29,0.00058,0.0001933333333,homogeneous
0.001,0.25,"(4, 4)",center data,7,3,50000,32,0.00064,0.0002133333333,homogeneous
0.00127427498570313,0.25,"(4, 4)",center data,7,3,50000,53,0.00106,0.0003533333333,homogeneous
0.00127427498570313,0.05,"(4, 4)",center data,7,3,50000,36,0.00072,0.00024,homogeneous
0.00127427498570313,0.75,"(4, 4)",center data,7,3,50000,74,0.00148,0.0004933333333,homogeneous
0.00127427498570313,0.5,"(4, 4)",center data,7,3,50000,80,0.0016,0.0005333333333,homogeneous
0.001,0.05,"(4, 4)",center data,7,3,50000,15,0.0003,0.0001,homogeneous
0.001,0.0,"(4, 4)",center data,7,3,50000,7,0.00014,4.666666667e-05,homogeneous
0.00162377673918872,0.0,"(4, 4)",center data,7,3,50000,48,0.00096,0.00032,homogeneous
0.00127427498570313,0.0,"(4, 4)",center data,7,3,50000,21,0.00042,0.00014,homogeneous
0.00162377673918872,0.25,"(4, 4)",center data,7,3,50000,130,0.0026,0.0008666666667,homogeneous
0.00162377673918872,0.5,"(4, 4)",center data,7,3,50000,139,0.00278,0.0009266666667,homogeneous
0.00162377673918872,0.75,"(4, 4)",center data,7,3,50000,153,0.00306,0.00102,homogeneous
0.00206913808111479,0.05,"(4, 4)",center data,7,3,50000,165,0.0033,0.0011,homogeneous
0.00206913808111479,0.0,"(4, 4)",center data,7,3,50000,124,0.00248,0.0008266666667,homogeneous
0.00206913808111479,0.25,"(4, 4)",center data,7,3,50000,234,0.00468,0.00156,homogeneous
0.00206913808111479,0.5,"(4, 4)",center data,7,3,50000,253,0.00506,0.001686666667,homogeneous
0.00206913808111479,0.75,"(4, 4)",center data,7,3,50000,281,0.00562,0.001873333333,homogeneous
0.00263665089873036,0.0,"(4, 4)",center data,7,3,50000,229,0.00458,0.001526666667,homogeneous
0.00263665089873036,0.05,"(4, 4)",center data,7,3,50000,325,0.0065,0.002166666667,homogeneous
0.00263665089873036,0.25,"(4, 4)",center data,7,3,50000,474,0.00948,0.00316,homogeneous
0.00263665089873036,0.5,"(4, 4)",center data,7,3,50000,541,0.01082,0.003606666667,homogeneous
0.00263665089873036,0.75,"(4, 4)",center data,7,3,50000,519,0.01038,0.00346,homogeneous
0.00335981828628378,0.0,"(4, 4)",center data,7,3,50000,471,0.00942,0.00314,homogeneous
0.00335981828628378,0.05,"(4, 4)",center data,7,3,50000,645,0.0129,0.0043,homogeneous
0.00335981828628378,0.25,"(4, 4)",center data,7,3,50000,856,0.01712,0.005706666667,homogeneous
0.00335981828628378,0.5,"(4, 4)",center data,7,3,50000,953,0.01906,0.006353333333,homogeneous
0.00335981828628378,0.75,"(4, 4)",center data,7,3,50000,980,0.0196,0.006533333333,homogeneous
0.0042813323987194,0.0,"(4, 4)",center data,7,3,50000,1061,0.02122,0.007073333333,homogeneous
0.0042813323987194,0.05,"(4, 4)",center data,7,3,50000,1346,0.02692,0.008973333333,homogeneous
0.0042813323987194,0.25,"(4, 4)",center data,7,3,50000,1655,0.0331,0.01103333333,homogeneous
0.0042813323987194,0.5,"(4, 4)",center data,7,3,50000,1780,0.0356,0.01186666667,homogeneous
0.00545559478116852,0.0,"(4, 4)",center data,7,3,50000,2067,0.04134,0.01378,homogeneous
0.0042813323987194,0.75,"(4, 4)",center data,7,3,50000,1885,0.0377,0.01256666667,homogeneous
0.00545559478116852,0.05,"(4, 4)",center data,7,3,50000,2519,0.05038,0.01679333333,homogeneous
0.00545559478116852,0.25,"(4, 4)",center data,7,3,50000,3110,0.0622,0.02073333333,homogeneous
0.00545559478116852,0.5,"(4, 4)",center data,7,3,50000,3318,0.06636,0.02212,homogeneous
0.00545559478116852,0.75,"(4, 4)",center data,7,3,50000,3351,0.06702,0.02234,homogeneous
0.0069519279617756,0.0,"(4, 4)",center data,7,3,50000,4125,0.0825,0.0275,homogeneous
0.0069519279617756,0.05,"(4, 4)",center data,7,3,50000,4637,0.09274,0.03091333333,homogeneous
0.0069519279617756,0.25,"(4, 4)",center data,7,3,50000,5281,0.10562,0.03520666667,homogeneous
0.0069519279617756,0.5,"(4, 4)",center data,7,3,50000,5657,0.11314,0.03771333333,homogeneous
0.0069519279617756,0.75,"(4, 4)",center data,7,3,50000,5796,0.11592,0.03864,homogeneous
0.00885866790410082,0.0,"(4, 4)",center data,7,3,50000,7091,0.14182,0.04727333333,homogeneous
0.00885866790410082,0.05,"(4, 4)",center data,7,3,50000,7846,0.15692,0.05230666667,homogeneous
0.00885866790410082,0.25,"(4, 4)",center data,7,3,50000,8847,0.17694,0.05898,homogeneous
0.00885866790410082,0.5,"(4, 4)",center data,7,3,50000,9213,0.18426,0.06142,homogeneous
0.00885866790410082,0.75,"(4, 4)",center data,7,3,50000,9384,0.18768,0.06256,homogeneous
0.0112883789168469,0.0,"(4, 4)",center data,7,3,50000,11367,0.22734,0.07578,homogeneous
0.0112883789168469,0.05,"(4, 4)",center data,7,3,50000,12349,0.24698,0.08232666667,homogeneous
0.0112883789168469,0.25,"(4, 4)",center data,7,3,50000,13331,0.26662,0.08887333333,homogeneous
0.0112883789168469,0.5,"(4, 4)",center data,7,3,50000,13605,0.2721,0.0907,homogeneous
0.0112883789168469,0.75,"(4, 4)",center data,7,3,50000,13544,0.27088,0.09029333333,homogeneous
0.0143844988828766,0.0,"(4, 4)",center data,7,3,50000,16515,0.3303,0.1101,homogeneous
0.0143844988828766,0.05,"(4, 4)",center data,7,3,50000,17433,0.34866,0.11622,homogeneous
0.0143844988828766,0.25,"(4, 4)",center data,7,3,50000,17973,0.35946,0.11982,homogeneous
0.0143844988828766,0.5,"(4, 4)",center data,7,3,50000,18236,0.36472,0.1215733333,homogeneous
0.0143844988828766,0.75,"(4, 4)",center data,7,3,50000,18304,0.36608,0.1220266667,homogeneous
0.0183298071083244,0.0,"(4, 4)",center data,7,3,50000,21203,0.42406,0.1413533333,homogeneous
0.0183298071083244,0.05,"(4, 4)",center data,7,3,50000,21256,0.42512,0.1417066667,homogeneous
0.0183298071083244,0.25,"(4, 4)",center data,7,3,50000,21856,0.43712,0.1457066667,homogeneous
0.0183298071083244,0.5,"(4, 4)",center data,7,3,50000,21991,0.43982,0.1466066667,homogeneous
0.0183298071083244,0.75,"(4, 4)",center data,7,3,50000,22023,0.44046,0.14682,homogeneous
0.0233572146909012,0.0,"(4, 4)",center data,7,3,50000,23800,0.476,0.1586666667,homogeneous
0.0233572146909012,0.05,"(4, 4)",center data,7,3,50000,23812,0.47624,0.1587466667,homogeneous
0.0233572146909012,0.5,"(4, 4)",center data,7,3,50000,24199,0.48398,0.1613266667,homogeneous
0.0233572146909012,0.25,"(4, 4)",center data,7,3,50000,24122,0.48244,0.1608133333,homogeneous
0.0233572146909012,0.75,"(4, 4)",center data,7,3,50000,24051,0.48102,0.16034,homogeneous
0.0297635144163132,0.0,"(4, 4)",center data,7,3,50000,24691,0.49382,0.1646066667,homogeneous
0.0297635144163132,0.05,"(4, 4)",center data,7,3,50000,24644,0.49288,0.1642933333,homogeneous
0.0297635144163132,0.25,"(4, 4)",center data,7,3,50000,24810,0.4962,0.1654,homogeneous
0.0297635144163132,0.5,"(4, 4)",center data,7,3,50000,24710,0.4942,0.1647333333,homogeneous
